dataset,condition,n_runs,test_accuracy_mean,test_accuracy_std,test_accuracy_min,test_accuracy_max,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_balanced_accuracy_min,test_balanced_accuracy_max,test_roc_auc_mean,test_roc_auc_std,test_roc_auc_min,test_roc_auc_max,val_accuracy_mean,val_accuracy_std,val_accuracy_min,val_accuracy_max,val_balanced_accuracy_mean,val_balanced_accuracy_std,val_balanced_accuracy_min,val_balanced_accuracy_max,val_roc_auc_mean,val_roc_auc_std,val_roc_auc_min,val_roc_auc_max,train_seconds_mean,train_seconds_std,train_seconds_min,train_seconds_max,n_parameters_mean,n_parameters_std,n_parameters_min,n_parameters_max,n_sparse_connections_mean,n_sparse_connections_std,n_sparse_connections_min,n_sparse_connections_max,target_signal_score_mean_mean,target_signal_score_mean_std,target_signal_score_mean_min,target_signal_score_mean_max
brca,original,5,0.9228758169934641,0.020874143036171633,0.8954248366013072,0.9477124183006536,0.8876997578692494,0.03467118740113847,0.8502421307506054,0.935956416464891,0.9547457627118645,0.017343306951364223,0.9300242130750607,0.976271186440678,0.9254901960784314,0.019931961675786793,0.9019607843137255,0.9477124183006536,0.8873849878934624,0.04149906687951558,0.8259079903147699,0.935956416464891,0.932953995157385,0.03002670262270946,0.890314769975787,0.9631961259079903,138.94193362321238,0.01825419595793885,138.9231041140156,138.97159338602796,70801138.0,0.0,70801138.0,70801138.0,73084.0,0.0,73084.0,73084.0,0.9701237476297788,0.01524795513374489,0.9450808444193431,0.9831924619419234
brca,partial_outer_layer_random,5,0.938562091503268,0.014319543987063192,0.9215686274509803,0.9607843137254902,0.9079176755447941,0.03139932678333458,0.8687651331719128,0.9544794188861985,0.9577723970944311,0.019263171399076327,0.9278450363196126,0.9786924939467312,0.9307189542483659,0.015740646508225223,0.9084967320261438,0.9477124183006536,0.8988135593220339,0.023745701111272357,0.8803874092009685,0.935956416464891,0.9394673123486683,0.033087855890924105,0.8961259079903149,0.9680387409200968,138.95189585338812,0.03099916302522378,138.9218905250309,138.99484140297864,70801138.0,0.0,70801138.0,70801138.0,73084.0,0.0,73084.0,73084.0,0.9701237476297788,0.01524795513374489,0.9450808444193431,0.9831924619419234
brca,random_graph,5,0.9228758169934641,0.024629338145642807,0.8954248366013072,0.9477124183006536,0.8876997578692494,0.04047537974447106,0.8460048426150122,0.935956416464891,0.954721549636804,0.016580432441138538,0.9398305084745762,0.979903147699758,0.9163398692810458,0.02505920197736054,0.8888888888888888,0.9477124183006536,0.8613559322033899,0.04438440597539229,0.8116222760290557,0.9073849878934624,0.9376997578692492,0.025522493507517396,0.8976997578692494,0.9595641646489105,125.64884749457705,4.372755148218337,117.98502298793755,128.498959330027,63746478.8,2370528.386051346,59587162.0,65508802.0,67974.2,309.21141634810317,67428.0,68185.0,0.9701237476297788,0.01524795513374489,0.9450808444193431,0.9831924619419234
brca,random_layer_matched,5,0.9281045751633987,0.023565694610875758,0.9019607843137255,0.9607843137254902,0.8890799031476998,0.03974886205638739,0.8401937046004843,0.9444309927360774,0.9610411622276029,0.01626570875166899,0.9423728813559322,0.9786924939467312,0.934640522875817,0.017899429983828968,0.9084967320261438,0.954248366013072,0.8892978208232446,0.033386902511881235,0.8502421307506054,0.9401937046004842,0.9397336561743341,0.031070479822339972,0.8916464891041161,0.9624697336561743,138.96571885060985,0.06181001092222453,138.88345166598447,139.0353205850115,70801138.0,0.0,70801138.0,70801138.0,73084.0,0.0,73084.0,73084.0,0.9701237476297788,0.01524795513374489,0.9450808444193431,0.9831924619419234
covid,original,5,0.7074380165289256,0.05147904628891715,0.6363636363636364,0.768595041322314,0.6979298447383554,0.054579363578718496,0.6367165037377803,0.7758769407705577,0.7458596894767108,0.05359765586634283,0.6765382403680277,0.8080793559516963,0.6925619834710744,0.035738426959404386,0.6611570247933884,0.7355371900826446,0.671794134560092,0.03547703285391876,0.644335825186889,0.7139160437032778,0.7259344450833813,0.051018329788898135,0.6817136285221392,0.8001725129384704,43.697558219381605,8.254254282633957,35.83717406797223,55.02790854894556,4666458.0,0.0,4666458.0,4666458.0,2559.0,0.0,2559.0,2559.0,0.15779743709601463,0.014021653409630146,0.135210325056687,0.16855376288294793
covid,partial_outer_layer_random,5,0.6528925619834711,0.04214065713713046,0.6198347107438017,0.71900826446281,0.6370327774583094,0.04088287207775982,0.5999137435307648,0.6965209890741806,0.7211328349626221,0.056895261564593416,0.661443358251869,0.8059229442208166,0.7008264462809917,0.04349652022129177,0.6694214876033058,0.7768595041322314,0.6801035077630823,0.0436978863839568,0.6404542840713053,0.7476998274870615,0.7468085106382979,0.05258564255731734,0.7188039102932722,0.8399942495687177,51.51669968320057,7.034079100604877,43.43752623500768,59.049865150940605,4666458.0,0.0,4666458.0,4666458.0,2559.0,0.0,2559.0,2559.0,0.15779743709601463,0.014021653409630146,0.135210325056687,0.16855376288294793
covid,random_graph,5,0.6661157024793388,0.027159796239925614,0.6363636363636364,0.6942148760330579,0.6408568142610696,0.028490108315212443,0.6085393904542841,0.6762507188039103,0.689965497412306,0.049819240665505644,0.6349913743530764,0.7573317998849914,0.6743801652892563,0.027781382337143185,0.6446280991735537,0.7024793388429752,0.65149511213341,0.01797481249249119,0.6318286371477861,0.6752443933294997,0.7331512363427258,0.030257871094387503,0.6946520989074181,0.766244968372628,44.252938329591416,15.136187062328883,19.311049781972542,55.980647880001925,4533928.4,36341.5823100756,4499110.0,4588438.0,2443.6,22.052210773525633,2419.0,2474.0,0.15779743709601463,0.014021653409630146,0.135210325056687,0.16855376288294793
covid,random_layer_matched,5,0.6743801652892563,0.045492095684373166,0.5950413223140496,0.7107438016528925,0.6491661874640597,0.0454463281995292,0.5757619321449109,0.6936457734330075,0.7216503737780334,0.055387132015504596,0.6499424956871764,0.7955721679125934,0.694214876033058,0.04783403678838938,0.628099173553719,0.7520661157024794,0.668487636572743,0.05009820897492076,0.6027889591719379,0.731311098332375,0.743588269120184,0.06030285871315846,0.6680563542265671,0.8223116733755033,55.04489768024068,2.348237604515561,51.63874801900238,57.776016439078376,4666458.0,0.0,4666458.0,4666458.0,2559.0,0.0,2559.0,2559.0,0.15779743709601463,0.014021653409630146,0.135210325056687,0.16855376288294793
